label,insect_id,segment,start,end,absBandRatio_50_100,absBandRatio_100_150,absBandRatio_150_200,absBandRatio_200_250,absBandRatio_250_300,absBandRatio_300_350,absBandRatio_350_400,absBandRatio_400_450,absBandRatio_450_500,absBandRatio_500_600,absBandRatio_600_800,bandRatio_150_350,bandRatio_200_300,bandRatio_350_800,lowHighRatio_150_350_to_350_800,spectral_entropy_mean,spectral_entropy_median,spectral_entropy_std,spectral_flatness_mean,spectral_flatness_median,spectral_flatness_std,spectral_centroid_mean,spectral_centroid_median,spectral_centroid_std,spectral_bandwidth_mean,spectral_bandwidth_median,spectral_bandwidth_std,spectral_bandwidth_max,spectral_bandwidth_p95,ridge_freq_mean,ridge_freq_median,ridge_freq_std,ridge_freq_range,ridge_freq_mean_abs_diff,mfcc_00_mean,mfcc_00_std,mfcc_00_median,mfcc_01_mean,mfcc_01_std,mfcc_01_median,mfcc_02_mean,mfcc_02_std,mfcc_02_median,mfcc_03_mean,mfcc_03_std,mfcc_03_median,mfcc_04_mean,mfcc_04_std,mfcc_04_median,mfcc_05_mean,mfcc_05_std,mfcc_05_median,mfcc_06_mean,mfcc_06_std,mfcc_06_median,mfcc_07_mean,mfcc_07_std,mfcc_07_median
bee,bee_08,9,1522,1551,0.045855987,0.059569224,0.075736167,0.067218198,0.101949489,0.11286436,0.117901491,0.114092431,0.076983689,0.14555074,0.082278224,0.357768214,0.169167686,0.536806575,0.666475096,0.908811836,0.911481121,0.042257043,0.592332071,0.601010081,0.186005119,318.9529779,330.3645654,81.19529623,141.7907101,141.1344163,27.61560885,221.9536953,193.9362178,272.9392287,277.132601,124.7829935,488.28125,56.6862139,16.557482,4.032072087,16.30753829,2.391206142,2.884612274,2.35908803,-2.092981569,1.559641951,-2.058761993,0.009057098,0.75955274,0.033230054,-0.285310515,0.539018109,-0.290740564,0.015286417,0.290718768,0.037956496,-0.13640928,0.191683821,-0.116402671,0.033856989,0.137719204,0.019909687
bee,bee_08,9,1612,1641,0.134445614,0.144506747,0.146351692,0.102649611,0.117448137,0.089974736,0.063968711,0.044085031,0.024232598,0.046547235,0.085789888,0.456424176,0.220097748,0.264623463,1.72480615,0.886018428,0.882261292,0.047722431,0.526301171,0.507645934,0.202864223,266.4790439,250.8792976,116.4189316,143.3242425,139.993921,30.83032262,230.5949603,194.2759099,184.3850641,171.558277,186.9000715,739.02027,54.08684617,16.07710942,4.545130838,16.27708428,3.642480511,3.376754825,4.129694405,-1.00737598,1.352273212,-0.968085117,-0.315540607,0.823933418,-0.237084726,0.028082343,0.411514413,0.023522845,-0.022549493,0.273761589,0.016847255,-0.105386769,0.183657546,-0.066790019,0.030287931,0.117293976,0.025546179
bee,bee_08,9,1702,1731,0.096733614,0.120616688,0.140811379,0.110426195,0.139304287,0.117108139,0.088542262,0.06182547,0.032583832,0.051460347,0.040587786,0.507650001,0.249730482,0.274999697,1.84600204,0.900381642,0.895735439,0.046434087,0.583613129,0.596033062,0.194368147,265.3744542,258.9768075,61.62105134,148.0809383,148.9241862,26.22494146,205.7369763,191.8462493,193.88182,184.755068,101.2743049,448.690879,53.88689477,14.21671172,4.100870688,13.77846008,3.833615585,2.100405254,3.854818241,-1.144608064,1.173750391,-0.993005607,-0.368924262,0.66652918,-0.377375445,-0.124708046,0.335309803,-0.091688241,0.020784125,0.224496754,0.000961682,-0.113857233,0.142419078,-0.087982813,-0.005108552,0.097052471,0.001874936
bee,bee_08,9,1762,1791,0.130942245,0.142639735,0.146329846,0.104037308,0.121597336,0.096857633,0.072641598,0.052654728,0.02943594,0.051592033,0.051271597,0.468822123,0.225634645,0.257595897,1.81999065,0.906884956,0.906189306,0.044642251,0.599088863,0.592284799,0.191019713,273.6428868,262.4550936,82.49231075,151.3870435,154.2795165,29.84722232,237.0196983,205.39436,183.6450572,184.755068,157.4398637,739.02027,72.08246963,14.40548484,3.601195625,14.11693075,3.480284198,2.409898771,3.89182884,-1.120269345,1.232472328,-0.990473285,-0.077693785,0.687676355,-0.061326267,-0.104620366,0.382791861,-0.06375204,-0.027619716,0.231284236,0.001111273,-0.056659631,0.158051354,-0.045134324,-0.002010736,0.093741325,0.011500449
bee,bee_08,9,1792,1821,0.091289805,0.110112033,0.126324142,0.099500246,0.129240947,0.115954178,0.096463976,0.075026167,0.042858049,0.0695496,0.043680857,0.471019512,0.228741193,0.327578649,1.437882211,0.892781396,0.890874736,0.043097703,0.528410673,0.515049915,0.193153959,265.1870746,255.0087785,61.24176313,138.2261505,132.2401272,27.77449053,226.9655506,187.6444965,199.8018754,197.951858,105.5023065,554.265203,55.68645711,15.45115813,3.837747543,16.05126568,4.145774095,2.250976939,4.295701266,-1.66602905,1.441488255,-1.493547527,-0.174585124,0.674658585,-0.177090143,-0.110424559,0.455447908,-0.017538198,-0.043617494,0.300134024,-0.001083119,-0.059139328,0.195813838,-0.04988105,-0.01773381,0.111750453,-0.00980376
bee,bee_08,9,1822,1851,0.136441155,0.149895028,0.156259231,0.112730562,0.13234799,0.103125864,0.072303284,0.046659066,0.022986513,0.034898286,0.03235302,0.504463647,0.245078553,0.20920017,2.41139215,0.881138507,0.874272461,0.050121954,0.497544968,0.461215074,0.210403134,245.6382582,240.0883617,48.74693679,136.5827941,135.9487334,28.70249233,216.8750032,183.6025449,179.9450225,184.755068,78.07799455,316.722973,51.18755124,15.48354969,4.100416871,15.66299389,4.879881271,2.089571242,5.061457642,-1.280562487,1.218828889,-1.201050664,-0.405982491,0.606848832,-0.35168221,0.041963353,0.345451642,0.018255918,-0.063541187,0.268372904,-0.001735237,-0.059550449,0.158581726,-0.04915089,-0.006710064,0.119010262,0.011440814
bee,bee_08,9,1852,1881,0.116428842,0.140276706,0.157332553,0.118486559,0.142413891,0.111819418,0.077547276,0.048796471,0.02336286,0.034165659,0.029369766,0.530052421,0.26090045,0.213242031,2.48568454,0.897932153,0.897722456,0.047531252,0.557912684,0.560540362,0.218569977,259.4161864,255.1528266,45.63465854,146.5407224,151.172129,31.33413175,218.0775372,191.4958644,183.1517192,197.951858,72.60525138,369.510135,48.28825633,14.95596533,4.491248436,15.09291983,4.387710349,2.092677433,4.19910516,-1.288733616,1.153495514,-1.122659177,-0.355720315,0.632251377,-0.352623754,-0.028496393,0.341419233,-0.010900007,-0.057773105,0.230394292,-0.011383927,-0.085560086,0.148174246,-0.07413148,-0.001997267,0.095927773,0.0120899
bee,bee_08,9,1882,1911,0.139856746,0.15661371,0.162984887,0.115112498,0.130132559,0.095981173,0.063950016,0.04055736,0.02071865,0.035576189,0.038516213,0.504211118,0.245245057,0.199318426,2.529676391,0.889907788,0.894632395,0.047062004,0.554292878,0.56392012,0.190915482,246.4558477,241.1714848,44.4830122,147.4631523,148.2626446,27.12732538,199.8112727,185.8682847,157.0048071,171.558277,75.08352095,263.935811,52.48723514,13.96849011,3.58883653,14.08795866,4.414431758,1.819100208,4.286650626,-0.798063059,0.790885532,-0.831325731,-0.542481779,0.586255822,-0.406193397,0.006234579,0.288962582,-0.030159568,0.009944155,0.196295947,0.012117192,-0.103550698,0.137329614,-0.077485926,-0.00391617,0.107397111,0.012039906
bee,bee_08,9,1912,1941,0.123052987,0.143462523,0.15419801,0.111305026,0.128272462,0.097140991,0.067459071,0.045721481,0.025211158,0.047748536,0.056427756,0.490916489,0.239577488,0.242568002,2.023830367,0.91167928,0.9190424,0.047808005,0.645471221,0.676555758,0.185983744,269.9353232,267.9749428,50.12422641,159.8225958,164.7487073,25.01190834,203.4368731,191.3445984,192.0318026,184.755068,60.39815646,303.526183,52.28728382,12.48312383,3.582097305,12.1530967,3.591086244,1.682243809,3.427390668,-0.717174633,0.60681213,-0.788142988,-0.601402471,0.545504686,-0.455892712,-0.081159941,0.240729312,-0.066313438,0.039270922,0.160001109,0.018860383,-0.123006952,0.115753539,-0.104024413,-0.020212028,0.078937112,-0.005453288
bee,bee_08,9,1942,1971,0.105901418,0.123055459,0.137804469,0.107091149,0.136981356,0.119010252,0.093265189,0.066071277,0.033924999,0.047513457,0.029380976,0.500887225,0.244072504,0.270155897,1.854067338,0.889594293,0.893139252,0.043729695,0.520286537,0.531361578,0.190069356,264.1848275,254.8461479,64.40938548,138.6092526,133.297517,26.41006256,215.1535914,187.7456923,200.5418824,184.755068,108.9563439,475.08446,52.68718651,16.12729874,4.49375663,16.73171383,4.134088677,2.420200529,4.198882427,-1.621350889,1.583421352,-1.279592124,-0.085455265,0.804781263,-0.101983099,-0.157533041,0.421615399,-0.097940698,0.02487092,0.277801198,0.045601488,-0.075999471,0.192082487,-0.063873554,-0.008900263,0.137602321,0.024218124
bee,bee_08,9,2212,2241,0.079153415,0.098285679,0.113762347,0.089099735,0.114931769,0.104567573,0.092886032,0.082019642,0.054088438,0.105381441,0.065823927,0.422361425,0.204031504,0.40019948,1.055377244,0.893204916,0.892504249,0.047303867,0.540187502,0.50183713,0.198498602,273.3720202,257.893786,76.19677008,138.5964515,133.1344344,28.78193186,222.2425682,190.2846162,215.7120249,197.951858,117.3016414,514.674831,51.88738108,16.1721719,4.192635177,15.8889689,3.717869424,2.752426809,4.095242504,-1.54803013,1.422534521,-1.533771125,-0.322670472,0.755801804,-0.340707757,-0.089957201,0.532760753,-0.053055164,-0.039142898,0.272843946,-0.00215036,-0.124140812,0.186589004,-0.095206407,0.03383866,0.121791568,0.028118711
bee,bee_08,9,2242,2271,0.106325648,0.133795716,0.154653336,0.118591574,0.144739244,0.116027185,0.082898368,0.054243766,0.026786926,0.038048241,0.023889996,0.534011339,0.263330818,0.225867297,2.364270288,0.895495609,0.892383081,0.042316326,0.52776415,0.513076737,0.201913644,272.9244386,259.4642454,64.91760195,137.344378,134.0144264,28.1184919,222.2996564,192.6816826,224.8387772,211.148649,106.3371043,501.478041,49.98784302,15.94714033,4.197670582,16.17264804,4.061340218,2.536267259,4.34075833,-1.900793659,1.485123101,-1.814484159,-0.081112427,0.657973349,-0.082935225,-0.170795174,0.451694835,-0.129823054,-0.0510714,0.284974122,-0.011295715,-0.082767579,0.183793591,-0.082428185,-0.009876974,0.110190188,0.002234063
bee,bee_08,9,2332,2361,0.095119007,0.112943157,0.127169104,0.098096114,0.123898525,0.106705766,0.084766149,0.063447629,0.035887006,0.064102063,0.08786548,0.455869509,0.221994639,0.336068326,1.356478649,0.911112391,0.915302386,0.049966255,0.618029858,0.626771542,0.191830953,328.9124847,311.2562514,124.3130331,153.538206,154.502573,28.24819168,216.52172,203.2798451,284.0393328,250.73902,209.732053,739.02027,72.88227505,16.01351931,4.866616401,16.14417955,2.198120076,2.991361248,2.721217705,-1.169069635,1.755077455,-1.152863145,-0.0160454,0.857302012,-0.045365626,-0.232719731,0.439519744,-0.162373295,0.044187999,0.233200483,0.040393294,-0.126296914,0.179746094,-0.110785943,0.022640455,0.103887487,0.024896057
bee,bee_08,9,2362,2391,0.115877313,0.137826091,0.154482809,0.117420831,0.143482151,0.115293422,0.081603486,0.051574963,0.024120832,0.032414181,0.025903922,0.530679213,0.260902981,0.215617383,2.461207926,0.893855671,0.896079863,0.043099676,0.545671671,0.585294123,0.196826218,255.4669162,253.9148473,42.2075932,145.0847303,148.0156551,28.41552219,209.9981717,187.1430937,177.9716706,184.755068,78.80946148,329.919764,48.48820773,14.85718428,4.658169719,14.94607059,4.446020906,1.929065934,4.052714744,-1.264758927,1.224834283,-1.107319595,-0.373979998,0.623606017,-0.347715135,-7.02E-05,0.317647291,-0.05122414,-0.059007909,0.242255785,-0.021712586,-0.064443876,0.169421232,-0.054912301,-0.010037682,0.12192362,-0.00082775
bee,bee_08,9,2392,2421,0.137637905,0.15637579,0.165628388,0.118909741,0.136377394,0.101436073,0.066748437,0.040286352,0.019033806,0.029176533,0.028389582,0.522351595,0.255287134,0.18363471,2.844514502,0.886171166,0.880242015,0.050460642,0.525624819,0.523673168,0.219970052,245.0796931,236.858856,47.00970734,143.4220268,142.9187759,31.09020477,227.488624,190.3900074,162.8015282,184.755068,70.92343063,277.132602,55.18657865,15.46896329,4.712362903,15.50712186,4.749819481,2.230336565,4.606893809,-1.025908113,1.072563618,-0.891709828,-0.460128519,0.641984543,-0.39599129,0.018815676,0.307776472,-0.016147886,-0.02460379,0.215751483,0.000300389,-0.101380356,0.147255393,-0.065366629,0.007886322,0.117397164,0.009838214
bee,bee_08,9,2512,2541,0.091547358,0.11350392,0.132482342,0.104644895,0.134405039,0.117230191,0.093768571,0.070157806,0.039118523,0.06300062,0.040140735,0.488762467,0.239049934,0.306186255,1.596291341,0.900139169,0.901586481,0.042358536,0.538108187,0.542909514,0.205998049,288.8796072,275.3852103,69.34599714,137.3684509,133.2054538,29.19909247,216.5323462,198.9566688,240.1322541,224.345439,111.9116401,488.28125,55.18657865,17.93676384,3.166883432,18.13500283,3.684700435,2.763800959,3.603576612,-2.145074785,1.455455424,-2.217983862,0.092301186,0.811774533,0.132082344,-0.184822708,0.492536277,-0.129532652,-0.070603577,0.2965105,-0.055105014,-0.087890463,0.202005138,-0.064264106,0.009354782,0.139240135,0.020640847
bee,bee_08,9,2572,2601,0.087838759,0.107402876,0.125422252,0.100453903,0.132463661,0.120215809,0.10010868,0.076871427,0.042886518,0.066156639,0.040179476,0.478555625,0.232917564,0.32620274,1.467049679,0.897975225,0.8957712,0.038235904,0.5791802,0.573103743,0.156294825,263.2557931,252.7267553,55.8265252,148.5100001,147.3521504,24.78966665,211.2997052,192.0610712,182.5350468,184.755068,97.24366042,422.297297,48.2882564,14.1079685,3.87836005,14.06961554,3.741679663,1.82602134,3.966695016,-1.094971129,1.393716461,-0.801345279,-0.365924169,0.699270397,-0.357094014,-0.099795745,0.360018469,-0.061278697,0.020854217,0.214543202,0.016296735,-0.097813949,0.160604864,-0.088995748,-0.002604344,0.103897521,0.007161779
bee,bee_08,9,2920,2949,0.090515105,0.114150615,0.137106916,0.111523651,0.14689056,0.129415847,0.100561477,0.068970448,0.033716305,0.043075882,0.024073194,0.524936974,0.258414211,0.270397305,1.941354311,0.90145,0.897865637,0.042326615,0.561275044,0.571198425,0.204331362,275.5214749,270.52391,52.23951733,145.114926,142.3381921,29.70091304,224.2013867,195.3382239,206.215269,197.951858,98.61147413,369.510135,48.68815912,15.91820171,5.484086768,16.94466952,3.955192729,2.178730068,3.755600197,-1.722399826,1.60765661,-1.549007875,-0.081243132,0.716579031,-0.060368239,-0.078052373,0.43950539,-0.019986773,-0.045541943,0.283911989,0.003622452,-0.031773578,0.231098581,-0.016723122,-0.014393469,0.12154327,0.004582306
bee,bee_08,9,2950,2979,0.132457638,0.14470302,0.150345858,0.108600572,0.128507008,0.102158868,0.074234013,0.050516192,0.026351145,0.042752145,0.039373541,0.489612306,0.23710758,0.233227036,2.099294814,0.889303786,0.88709496,0.048123872,0.551378336,0.55607385,0.194263383,245.3727176,235.6799395,45.82684984,148.7914269,150.9884112,28.42427811,210.821643,189.3157931,146.0280374,171.558277,81.23094151,303.526183,53.18706497,14.76981362,4.788743931,14.27896177,4.40026853,1.812064242,4.305718555,-0.754615227,1.05695307,-0.72505223,-0.402927262,0.695598556,-0.339322911,-0.003161832,0.310492492,-0.019277435,0.019309369,0.226827705,0.043653153,-0.096897566,0.166641891,-0.059291814,0.012166981,0.101936694,0.015201647
bee,bee_08,9,3116,3145,0.149522235,0.164527285,0.168836667,0.118175617,0.132552326,0.096520624,0.062615895,0.037599714,0.01778325,0.027004759,0.02486163,0.516085234,0.250727943,0.169865247,3.038203774,0.866163357,0.858084413,0.050691801,0.439350826,0.406916793,0.208051478,230.2121427,223.0597263,47.09134021,127.5802674,124.9302278,28.49716175,206.2943339,180.0610334,158.1148175,171.558277,81.17056016,316.722973,52.38725952,16.63582895,3.602346108,16.92073138,5.504294518,2.185237516,5.589544694,-1.23831778,1.046016968,-1.288300331,-0.500542829,0.64981766,-0.465882735,0.121035286,0.319286277,0.088900247,-0.041191955,0.244259868,-0.006397288,-0.113298487,0.158057639,-0.071731917,0.038362339,0.122476596,0.033606371
bee,bee_08,9,3146,3175,0.121766853,0.141269828,0.153481803,0.113366211,0.135153576,0.106937726,0.076507607,0.05087554,0.02586415,0.040035177,0.034741529,0.508939316,0.248519787,0.228024003,2.23195501,0.898208336,0.894033359,0.04953822,0.555339829,0.525193539,0.21569659,262.9230156,256.196034,56.45212213,144.091115,142.2156632,30.57529893,222.3582022,193.423139,186.111747,184.755068,94.28440753,501.478041,65.88397704,16.2916995,3.707103714,16.65581046,4.228746674,2.203592072,4.351575908,-1.365575235,1.148029918,-1.241334099,-0.157183669,0.738188634,-0.18453827,-0.039658319,0.37559008,-0.024629739,-0.051723521,0.259208741,-0.022418826,-0.061385613,0.167665391,-0.049234561,-0.0167789,0.120122895,0.006470994
bee,bee_08,9,3176,3205,0.06894286,0.085698768,0.10373525,0.087116376,0.12223881,0.120624308,0.110229225,0.093271164,0.056694725,0.097045804,0.05440271,0.433714745,0.209355187,0.411643627,1.053617051,0.904091504,0.903398219,0.047450018,0.567982958,0.553450325,0.216214973,313.4299245,312.047281,88.97401965,142.6783535,134.2781424,31.64490281,226.3748461,197.5123406,259.6191036,250.73902,140.033983,514.674831,55.58648138,17.16424989,5.124791363,18.38342373,2.735431698,3.234202436,2.925588525,-1.995916965,1.77703112,-1.827292965,0.166507032,0.836425954,0.172327119,-0.303862145,0.537523357,-0.193296051,0.051156225,0.291929069,0.060524255,-0.131883352,0.222851287,-0.123456474,0.021088043,0.12954586,0.022841292
bee,bee_08,9,3266,3295,0.07383769,0.085599415,0.092956778,0.068730835,0.082562529,0.06772618,0.054763757,0.04937184,0.03912572,0.132223667,0.253101589,0.311976322,0.151293364,0.528586573,0.590208564,0.885107961,0.876381894,0.049468607,0.517058747,0.48225459,0.209098889,372.8650836,303.3607171,170.6444657,139.140362,132.1859077,31.56307476,213.2585899,199.9223046,330.043098,224.345439,242.9315738,739.02027,47.88835364,14.67266748,3.858434792,14.28720491,0.423182991,5.222990846,2.412976272,-0.334594566,1.342809588,-0.295903949,0.012788393,0.80232152,-0.032785148,-0.227282718,0.380137053,-0.207404322,-0.0140972,0.217531745,0.001138743,-0.074212979,0.144295839,-0.067325727,0.013674541,0.110447705,0.01947576
bee,bee_08,9,3296,3325,0.183465047,0.184277322,0.171480713,0.110375736,0.114747459,0.077920397,0.049144275,0.030812173,0.016132869,0.029080211,0.032563798,0.474524305,0.225123195,0.157733326,3.008395987,0.884283112,0.870714757,0.054818079,0.550915547,0.544652308,0.21585212,238.9189364,224.764996,49.90668537,151.5044881,155.3773571,33.62179414,225.2583958,203.6014855,130.7345604,158.361486,69.61621827,250.73902,50.58769714,16.21326357,5.433173857,15.8461549,4.512081148,2.068141693,4.354509796,-0.385286724,0.877338837,-0.416083731,-0.524217687,0.571024473,-0.514417946,-0.027825031,0.29236811,-0.052046276,0.038281939,0.19670137,0.048717967,-0.088091013,0.123213149,-0.061535344,-0.001082705,0.086814193,0.010649239
bee,bee_08,9,3356,3385,0.085872292,0.102347186,0.118005783,0.094731176,0.126889634,0.118775013,0.102976912,0.082513885,0.04762843,0.075737788,0.0445219,0.458401606,0.221620811,0.353378916,1.297195688,0.91285054,0.916410862,0.042422782,0.620309896,0.632430554,0.188149259,291.6294235,284.1936118,63.41707072,154.1864528,155.2181753,31.02587331,222.4621914,204.6728374,195.9785062,184.755068,120.7080932,448.690879,71.18268848,15.94172721,4.319244153,16.05842784,3.145233715,2.120747744,3.158215385,-1.425391991,1.528288868,-1.167393102,0.012654788,0.856752754,0.006513114,-0.175924415,0.429083995,-0.095188275,-0.006577896,0.238948249,0.011195169,-0.08719058,0.181688859,-0.055730382,-0.003738117,0.114530656,0.007668954
bee,bee_08,9,3386,3415,0.088552964,0.103318982,0.116814382,0.092799442,0.124256395,0.117565105,0.103646977,0.084127219,0.048648993,0.076118094,0.044151447,0.451435324,0.217055837,0.35669273,1.265614032,0.917601498,0.91724508,0.042054383,0.634106421,0.650210808,0.19715682,311.160952,312.9197427,76.86125116,151.8871434,148.0809733,31.30176946,227.9745388,211.5634398,249.7523444,237.54223,142.3899852,739.02027,69.58307742,17.16339863,5.918730868,17.81278383,2.575187232,2.573740282,2.546770455,-1.701274447,1.600359227,-1.372838483,0.083315341,0.800655488,0.043594516,-0.185113755,0.420242361,-0.0911916,0.011168341,0.244569723,0.012537198,-0.09256357,0.180903142,-0.071030946,0.000187718,0.110093872,0.017120412
bee,bee_08,9,3416,3445,0.029571029,0.040335228,0.055181835,0.052274005,0.083304089,0.094793196,0.099473465,0.096877172,0.067565176,0.152232722,0.228392083,0.285553125,0.135578094,0.644540617,0.443033561,0.907499548,0.917897877,0.05659746,0.61463683,0.645205028,0.201812637,406.9692335,396.5605999,136.5517679,151.0163783,149.3647893,32.60278821,241.2800424,210.9170398,402.3171097,395.903716,220.3376756,739.02027,62.38482794,16.78454529,4.153171601,16.51690172,0.168508071,3.408774928,0.193595984,-1.172503351,2.228146356,-1.198624321,-0.017779209,0.844641787,-0.069565258,-0.326958874,0.540224743,-0.31728387,0.000732821,0.316215033,0.026467939,-0.105529082,0.236902111,-0.116071981,-0.007585236,0.150321671,0.011436834
bee,bee_08,9,3446,3475,0.144820242,0.160853718,0.166277564,0.117047851,0.132299598,0.097805395,0.065080659,0.040410782,0.019605539,0.029666231,0.026132421,0.513430408,0.249347449,0.180895632,2.838268691,0.882304068,0.875844045,0.046240355,0.514050024,0.518272792,0.194609936,239.3938699,234.1691617,42.01124869,143.2971832,143.8500263,29.63033958,218.825485,189.6107481,150.0980756,171.558277,74.62870987,303.526183,48.98808621,15.50513318,4.256917263,15.55575639,4.781974375,1.921208617,4.600415645,-0.880510147,1.15885184,-0.726585633,-0.347502553,0.672953487,-0.298247699,-0.015961792,0.36013544,-0.057539222,-0.004811927,0.264654408,0.029519524,-0.071782477,0.169189762,-0.044874998,0.003656023,0.119201299,0.019549003
bee,bee_08,9,3476,3505,0.08127723,0.108100878,0.133295525,0.108962316,0.142866794,0.125230775,0.098197105,0.070164485,0.037015019,0.056196098,0.038693776,0.51035541,0.25182911,0.300266483,1.699674918,0.895662343,0.892503748,0.042120795,0.517374884,0.495182134,0.204633035,274.1938602,273.9160103,58.43918385,137.1156953,131.2567689,31.13639043,240.0467192,191.8824521,225.2087806,224.345439,102.7782368,620.249156,57.98589787,19.27116216,3.764207811,19.8656223,4.220546592,2.339306449,4.279828637,-2.013666404,1.664592301,-1.770818799,0.009973189,0.806336316,-0.015510295,-0.198719511,0.443534768,-0.142922963,-0.026808048,0.313561537,5.45E-05,-0.074875871,0.197069009,-0.074808947,-0.035550339,0.142539007,-0.005711245
bee,bee_08,9,3566,3595,0.131093894,0.147381523,0.156348448,0.113835636,0.134230126,0.104820543,0.073666988,0.047802571,0.023713094,0.035895771,0.031211406,0.509234753,0.248065762,0.21228983,2.398771301,0.891382118,0.884706099,0.04838366,0.556336638,0.541722992,0.202323584,247.5665633,237.5680837,50.7541214,149.7548503,147.3368984,31.89085438,229.5054272,202.9648193,146.1513718,171.558277,98.81882411,739.02027,61.98492533,15.50715156,4.935670591,15.58322791,4.332896304,1.896243358,4.219130945,-0.784086671,1.209692257,-0.675450212,-0.329250822,0.676179514,-0.263544803,-0.031966144,0.368212068,-0.054799981,-0.006762393,0.220812698,0.022847428,-0.083870015,0.136072961,-0.063223459,0.018092003,0.11016977,0.021303859
bee,bee_08,9,3596,3625,0.114630259,0.134965036,0.149930328,0.113400161,0.138588053,0.112430807,0.081625691,0.054133423,0.027005355,0.040125266,0.033165621,0.514349348,0.251988214,0.236055357,2.178935289,0.892947383,0.884095309,0.053282916,0.54692849,0.544534857,0.223048913,261.1786828,245.5358964,61.91578296,142.8076596,143.2627074,30.20186534,221.9854197,190.3754474,187.7150954,184.755068,97.17914619,527.871622,60.7852171,16.28458528,4.168095029,16.86396791,4.259943562,2.340709765,4.38099228,-1.261891251,1.301404115,-1.090176167,-0.335144102,0.691907267,-0.281824682,-0.066610324,0.331249095,-0.067884423,-0.018678802,0.276276921,0.021018903,-0.076890075,0.178088378,-0.059938403,-0.024816396,0.102551656,-0.007908634
bee,bee_08,9,3686,3715,0.108590588,0.133272062,0.151886645,0.115880907,0.141345796,0.113584893,0.081650951,0.054170603,0.027430696,0.041730436,0.030456424,0.52269824,0.257226703,0.23543911,2.220099459,0.891456999,0.892246918,0.053479563,0.54244438,0.54224709,0.232375581,258.1382062,245.5439064,59.47655929,144.474093,144.9300058,33.39880244,225.0841702,199.7512238,176.3683222,184.755068,87.46109198,395.903716,51.38750261,16.55677709,6.221402075,15.9721652,4.389588105,2.478702346,4.357215621,-1.194672851,1.395399404,-0.783788791,-0.414684331,0.673509636,-0.370652559,-0.063904681,0.384090881,-0.067124091,-0.006288412,0.266314501,0.015756375,-0.116381627,0.179435548,-0.091764933,0.011209971,0.114138458,0.01665942
bee,bee_09,7,30,59,0.079766841,0.101607007,0.122298438,0.099263744,0.13079532,0.117127745,0.096149329,0.074445979,0.043480569,0.077458139,0.057606889,0.469485247,0.230059064,0.349140905,1.344687033,0.920835441,0.919995719,0.048504412,0.671313855,0.672232443,0.202410689,291.3271972,280.1887931,68.71753209,164.6674826,163.7063234,31.92919355,232.753221,215.3810446,176.1216532,184.755068,120.0767704,554.265203,71.28266417,13.25916229,5.477131609,11.7980554,2.994855515,1.963644998,3.0368316,-0.84970194,1.389648873,-0.519690308,-0.207005048,0.601729037,-0.227838223,-0.236233385,0.404596288,-0.188114947,0.026761796,0.193702327,0.010977471,-0.096199304,0.159281325,-0.069424753,-0.009676186,0.092484158,0.002812696
bee,bee_09,7,100,129,0.072253972,0.095770655,0.122412485,0.105755716,0.14836749,0.140239253,0.116096702,0.083634916,0.041848031,0.051553632,0.022067147,0.516774945,0.254123206,0.315200428,1.639512193,0.878973813,0.885691552,0.041545124,0.451386549,0.43098567,0.172194936,273.9138514,275.892931,60.86003577,125.3614063,120.6710789,23.29676615,225.708127,173.37318,232.9788536,237.54223,99.63798094,356.313345,43.08952062,18.88076481,4.357802461,19.11861331,4.445336392,2.190769238,4.070844309,-2.431282892,1.914958573,-2.474525389,0.016439647,0.846447953,-0.020117563,-0.298133506,0.588425732,-0.180850526,-0.024984696,0.335438767,-0.030933774,-0.109580647,0.245644887,-0.069074396,-0.013443561,0.157240683,-0.003987547
bee,bee_09,7,120,149,0.148465403,0.16373074,0.168455329,0.118216033,0.133008253,0.097268828,0.063392609,0.03816439,0.017994921,0.026904254,0.02439924,0.516948443,0.251224286,0.170855415,3.02564857,0.865144419,0.858394225,0.049239624,0.449556851,0.418095082,0.191348288,230.8346723,224.4555694,47.752432,130.0141164,128.5398697,26.59052578,212.4504786,176.3245357,157.251476,184.755068,77.29020134,303.526183,49.28801323,16.99692427,4.731090329,17.4149221,5.292160447,1.999773731,5.408672174,-1.066823961,1.194340917,-1.037018047,-0.523776084,0.630780756,-0.467340338,0.022769058,0.384590862,0.023620055,-0.031277271,0.266781681,-0.018180372,-0.108985761,0.179465239,-0.091867035,0.015547621,0.118723864,0.018787508
bee,bee_09,7,150,179,0.135729039,0.156070061,0.166601972,0.119900276,0.137250005,0.101399026,0.066059901,0.039556929,0.018730549,0.029395577,0.029306665,0.525151279,0.257150281,0.183049621,2.868901209,0.873628716,0.86198288,0.051001499,0.493277408,0.473859073,0.202586349,233.1807405,224.6935313,48.15928414,138.0897373,136.5200837,27.77152798,200.7546405,184.6606353,154.0447793,171.558277,75.89539084,316.722973,53.18706492,16.35294528,5.224460456,16.06067778,4.954803482,2.023368586,4.920100208,-0.820319863,1.004490508,-0.85105463,-0.54228276,0.601245118,-0.397248612,0.015293517,0.382623713,-0.015030633,-0.005107752,0.244675858,0.022361254,-0.101299305,0.154702069,-0.078699397,0.01654764,0.124888967,0.014031987
